id redshift hst.acs.wfc.F435W hst.acs.wfc.F435W_err hst.acs.wfc.F606W hst.acs.wfc.F606W_err hst.acs.wfc.F775W hst.acs.wfc.F775W_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err hst.wfc3.ir.F105W hst.wfc3.ir.F105W_err hst.wfc3.ir.F125W hst.wfc3.ir.F125W_err hst.wfc3.ir.F140W hst.wfc3.ir.F140W_err hst.wfc3.ir.F160W hst.wfc3.ir.F160W_err jwst.nircam.F090W jwst.nircam.F090W_err jwst.nircam.F115W jwst.nircam.F115W_err jwst.nircam.F150W jwst.nircam.F150W_err jwst.nircam.F200W jwst.nircam.F200W_err jwst.nircam.F277W jwst.nircam.F277W_err jwst.nircam.F356W jwst.nircam.F356W_err jwst.nircam.F410M jwst.nircam.F410M_err jwst.nircam.F444W jwst.nircam.F444W_err
16236 6.0489 -99.0 -99.0 4.4799999999999995e-06 4.96e-06 -99.0 -99.0 1.336e-05 5.1e-06 -99.0 -99.0 3.0169999999999997e-05 1.3530000000000001e-05 -99.0 -99.0 5.135e-05 1.226e-05 -99.0 -99.0 4.786e-05 3.71e-06 4.476e-05 4.57e-06 4.3650000000000004e-05 3.9e-06 3.551e-05 2.94e-06 4.861e-05 2.78e-06 3.313e-05 4.6499999999999995e-06 3.854e-05 3.64e-06
16246 5.2721 -99.0 -99.0 4.37e-06 7.56e-06 -99.0 -99.0 3.489e-05 7.46e-06 -99.0 -99.0 4.4949999999999995e-05 1.361e-05 -99.0 -99.0 4.456e-05 1.201e-05 -99.0 -99.0 5.549e-05 4.839999999999999e-06 4.922e-05 5.86e-06 4.7629999999999996e-05 4.83e-06 7.224e-05 3.53e-06 7.611e-05 3.46e-06 9.502e-05 6.22e-06 8.629e-05 4.88e-06
16248 1.8689 -99.0 -99.0 -8.6e-07 3.07e-06 -99.0 -99.0 6.89e-06 3.07e-06 -99.0 -99.0 4.0299999999999995e-06 7.58e-06 -99.0 -99.0 9.9e-07 6.58e-06 -99.0 -99.0 8.17e-06 2.04e-06 8.14e-06 2.7299999999999997e-06 8.84e-06 2.19e-06 1.397e-05 1.68e-06 2.752e-05 1.48e-06 3.641e-05 3.35e-06 4.84e-05 2.78e-06
19428 7.7531 -99.0 -99.0 -3.22e-06 2.52e-06 -99.0 -99.0 -2.82e-06 2.55e-06 -99.0 -99.0 4.442e-05 7.01e-06 -99.0 -99.0 4.414e-05 6.2e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.866e-05 4.24e-06 -99.0 -99.0 -99.0 -99.0
16251 4.897 -99.0 -99.0 5.3e-07 1.052e-05 -99.0 -99.0 0.00010244 1.1050000000000001e-05 -99.0 -99.0 0.00020595 2.997e-05 -99.0 -99.0 0.00017941999999999999 2.5399999999999997e-05 -99.0 -99.0 0.00022958 3.364e-05 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.00031646 2.657e-05 -99.0 -99.0 -99.0 -99.0
16259 6.2594 -99.0 -99.0 1.09e-06 5.4e-06 -99.0 -99.0 -6.02e-06 5.7999999999999995e-06 -99.0 -99.0 1.1429999999999999e-05 1.5589999999999998e-05 -99.0 -99.0 3.087e-05 1.3549999999999999e-05 -99.0 -99.0 1.967e-05 3.46e-06 2.188e-05 4.440000000000001e-06 1.8100000000000003e-05 3.66e-06 4.082e-05 2.65e-06 9.727e-05 2.48e-06 3.5159999999999995e-05 4.6499999999999995e-06 6.257e-05 3.88e-06
19533 7.1695 -99.0 -99.0 -2.13e-06 2.92e-06 -99.0 -99.0 -3.31e-06 3.31e-06 -99.0 -99.0 2.982e-05 8.7e-06 -99.0 -99.0 2.811e-05 7.680000000000001e-06 -99.0 -99.0 2.7629999999999998e-05 1.6299999999999999e-06 2.546e-05 2e-06 1.999e-05 1.25e-06 1.764e-05 1.48e-06 1.9220000000000002e-05 1.31e-06 6.357e-05 2.33e-06 3.723e-05 1.5399999999999999e-06
19604 4.2331 -99.0 -99.0 6.351e-05 4.11e-06 -99.0 -99.0 0.00015267 5.35e-06 -99.0 -99.0 0.00015547 1.2869999999999999e-05 -99.0 -99.0 0.00017843999999999998 1.1429999999999999e-05 -99.0 -99.0 0.00018905 3.53e-06 0.00019944 4.2e-06 0.00022470000000000001 3.6e-06 0.00048069 3.56e-06 0.00029413 3.05e-06 0.00016278 4.96e-06 0.00017574 3.88e-06
21908 8.6791 -99.0 -99.0 6.15e-06 8.68e-06 -99.0 -99.0 8.57e-06 7.42e-06 -99.0 -99.0 0.00020066 1.702e-05 -99.0 -99.0 0.00036168 1.439e-05 -99.0 -99.0 0.0001241 2.69e-06 0.00034732000000000003 3.41e-06 0.00033595 2.75e-06 0.00038949 2.7699999999999997e-06 0.00047744 2.34e-06 0.0005009799999999999 7.01e-06 0.00123114 4.4e-06
16017 8.7144 -99.0 -99.0 -3.19e-06 4.08e-06 -99.0 -99.0 2.45e-06 4.86e-06 7.506e-05 2.894e-05 7.199e-05 1.162e-05 -99.0 -99.0 0.00014198 8.97e-06 -99.0 -99.0 5.6489999999999996e-05 2.66e-06 0.00013359 4.05e-06 0.00012395 3.48e-06 0.0001062 3.1600000000000002e-06 9.716e-05 2.2e-06 9.665e-05 4.86e-06 0.00014317 4.76e-06
21944 7.8251 -99.0 -99.0 -8.6e-07 3.98e-06 -99.0 -99.0 -1.01e-06 3.85e-06 -99.0 -99.0 6.207e-05 9.89e-06 -99.0 -99.0 8.044999999999999e-05 8.74e-06 -99.0 -99.0 5.784e-05 2.65e-06 7.731e-05 3.22e-06 6.869e-05 2.74e-06 6.784e-05 2.39e-06 7.374999999999999e-05 2.06e-06 7.42e-05 3.85e-06 0.00017835 3.18e-06
18879 6.1879 -99.0 -99.0 4.309999999999999e-06 4.79e-06 -99.0 -99.0 -7.4e-06 4.5599999999999995e-06 -2.525e-05 6.400999999999999e-05 3.573e-05 1.155e-05 -99.0 -99.0 3.5929999999999997e-05 1.043e-05 -99.0 -99.0 4.378e-05 1.698e-05 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.562000000000001e-05 7.42e-06 -99.0 -99.0 -99.0 -99.0
18889 6.9909 -99.0 -99.0 -5.7000000000000005e-06 4.4e-06 -99.0 -99.0 -1.09e-06 4.05e-06 1.997e-05 7.33e-06 6.105e-05 8.76e-06 -99.0 -99.0 3.428e-05 8.200000000000001e-06 -99.0 -99.0 3.7220000000000006e-05 4.78e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.108e-05 5.85e-06 -99.0 -99.0 -99.0 -99.0
16025 6.9383 -99.0 -99.0 -1.43e-06 2.2399999999999997e-06 -99.0 -99.0 -1.02e-06 2.92e-06 2.2519999999999998e-05 3.88e-06 2.154e-05 4.58e-06 -99.0 -99.0 1.663e-05 4.15e-06 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.316e-05 4.1000000000000006e-06 -99.0 -99.0 -99.0 -99.0
16037 4.897 -99.0 -99.0 4.736e-05 1.4940000000000001e-05 -99.0 -99.0 0.00016619999999999997 9.54e-06 -99.0 -99.0 0.00019653999999999999 1.908e-05 -99.0 -99.0 0.00015743 1.7250000000000003e-05 -99.0 -99.0 0.00018084 3.6e-06 0.00016370000000000002 6.570000000000001e-06 0.0001565 5.0800000000000005e-06 0.00024438 5.73e-06 0.00020030999999999998 3.64e-06 0.00022406000000000002 7.77e-06 0.00021039 5.12e-06
16040 4.4831 -99.0 -99.0 1.796e-05 9.46e-06 -99.0 -99.0 0.00011512999999999999 8.920000000000001e-06 -99.0 -99.0 0.00011265 1.38e-05 -99.0 -99.0 0.00010777 1.3889999999999999e-05 -99.0 -99.0 0.00011473 4.38e-06 0.00012135999999999999 5.94e-06 0.00015691 4.99e-06 0.00025166 5.8700000000000005e-06 0.00021146 3.59e-06 0.00018643000000000002 8.15e-06 0.00018055 7.96e-06
16045 4.8803 -99.0 -99.0 5.7800000000000006e-06 1.15e-05 -99.0 -99.0 7.039e-05 8.4e-06 -99.0 -99.0 8.76e-05 1.745e-05 -99.0 -99.0 9.323e-05 1.528e-05 -99.0 -99.0 9.832000000000001e-05 3.24e-06 8.789e-05 5.7099999999999995e-06 0.00010043 4.7200000000000005e-06 0.00019161 4.47e-06 0.00013795 3.33e-06 0.00016584 7e-06 0.00012647 5.060000000000001e-06
16046 4.9981 -99.0 -99.0 1.663e-05 5.7099999999999995e-06 -99.0 -99.0 0.00010661 5.85e-06 -99.0 -99.0 8.041e-05 1.252e-05 -99.0 -99.0 7.745e-05 1.0840000000000001e-05 -99.0 -99.0 0.00011265 2.27e-06 0.00011534 4.06e-06 0.00010182 3.17e-06 0.00017828 3.46e-06 0.0001324 2.35e-06 0.00018798 5.6e-06 0.00015564 3.31e-06
16048 5.0071 -99.0 -99.0 1.4449999999999999e-05 1.132e-05 -99.0 -99.0 0.00011532 1.0189999999999999e-05 -99.0 -99.0 0.00012413 2.1340000000000002e-05 -99.0 -99.0 6.774e-05 1.779e-05 -99.0 -99.0 0.00013016 3.5500000000000003e-06 0.00011021 4.15e-06 0.00010918999999999999 3.42e-06 0.00016139 3.6900000000000002e-06 0.00012382 2.8900000000000003e-06 0.00014917 9.110000000000001e-06 0.00014052000000000002 5.459999999999999e-06
